53,2,9,0,11,3,4,0,0,0,38,0
49,1,9,2,10,0,4,1,0,0,38,1
33,2,14,2,9,0,4,1,0,0,38,0
30,2,5,4,11,1,4,1,0,0,38,0
43,0,16,4,9,1,4,0,0,0,38,1
57,2,11,2,9,0,4,1,0,0,38,0
37,2,10,0,2,4,4,0,0,0,38,0
28,2,10,0,6,4,2,0,0,0,38,0
34,1,13,2,10,0,4,1,0,0,38,1
29,1,10,4,5,1,4,1,0,0,38,0
48,4,16,2,9,0,4,1,0,1902,38,1
37,2,10,2,11,0,4,1,0,0,38,1
48,2,12,0,3,4,4,0,0,0,8,0
32,0,9,4,7,3,2,1,0,0,38,0
76,2,14,2,3,0,4,1,0,0,38,1
44,2,13,2,3,0,4,1,15024,0,38,1
47,4,14,4,9,1,4,0,0,0,38,0
20,2,10,4,12,3,4,0,0,0,38,0
29,2,9,4,2,1,4,1,0,0,38,0
32,3,9,2,2,0,4,1,7688,0,38,1
30,2,7,4,5,3,4,1,0,0,38,0
31,1,9,4,0,1,4,0,0,0,38,0
42,2,9,2,5,0,4,1,0,0,38,0
24,2,13,4,11,2,4,1,0,0,38,0
38,2,15,2,9,0,4,1,0,0,38,1
56,4,9,2,7,0,4,1,0,1887,1,1
28,2,10,2,11,5,4,0,4064,0,38,0
36,2,9,4,6,3,4,0,0,0,38,0
53,2,5,2,5,0,4,1,0,0,38,0
56,3,10,2,11,0,4,1,0,0,38,0
49,1,11,2,2,0,2,1,0,0,38,1
55,2,10,2,11,0,4,1,0,0,38,0
22,2,9,4,2,1,4,1,0,0,38,0
21,2,10,4,7,3,4,0,0,0,38,0
40,2,13,2,3,0,4,1,0,0,38,0
30,2,13,4,3,3,2,1,0,0,10,0
29,5,13,2,9,0,4,1,0,0,38,1
19,2,10,4,7,3,2,1,0,0,38,0
47,2,13,2,3,5,4,0,0,0,38,1
20,2,10,4,0,3,4,0,0,1719,38,0
31,2,12,2,0,0,4,1,0,0,38,1
39,2,10,0,2,1,4,1,0,0,38,0
28,2,12,4,11,1,4,0,0,0,38,0
24,2,9,4,7,1,4,0,0,1762,38,0
38,4,9,2,2,0,4,1,4386,0,38,0
37,2,13,2,11,0,4,1,0,0,38,0
46,2,12,0,12,1,2,0,0,0,38,0
38,0,14,2,9,0,4,1,0,0,19,1
43,4,9,2,2,0,4,1,0,0,38,0
27,2,11,2,0,5,4,0,0,0,38,0
20,2,10,4,11,3,4,1,0,0,38,0
49,2,10,2,2,0,1,1,0,0,38,1
61,3,9,2,2,0,4,1,0,0,38,0
27,2,10,4,11,3,4,0,0,0,38,0
19,2,10,4,7,3,4,1,0,0,25,0
45,2,11,4,9,1,4,0,0,1564,38,1
70,2,10,4,12,2,4,1,0,0,38,0
31,2,9,4,13,4,2,0,0,0,38,0
22,2,10,2,7,0,4,1,0,0,38,0
36,2,9,6,7,4,4,0,0,0,38,0
64,2,7,2,2,0,4,1,0,2179,38,0
47,1,10,0,0,4,4,0,0,0,25,0
34,2,9,4,0,1,4,0,0,0,38,0
33,2,13,4,3,2,1,0,0,0,29,0
21,2,9,4,2,3,4,1,0,0,38,0
48,2,9,2,2,0,4,1,0,0,38,0
23,2,13,4,5,1,4,1,0,0,38,0
71,4,10,5,11,4,2,1,0,1816,38,0
29,2,9,0,2,1,4,1,0,0,38,0
42,2,13,5,7,2,2,1,0,0,38,0
25,2,9,4,7,4,4,0,0,0,38,0
44,3,14,0,3,4,1,0,0,0,38,0
28,2,9,4,3,1,1,0,0,0,8,0
45,4,14,2,11,0,4,1,0,0,38,1
36,2,10,0,7,4,4,0,0,0,25,0
39,0,12,4,3,1,4,1,0,0,38,0
46,5,14,6,10,4,4,1,0,0,38,0
18,2,7,4,5,3,4,1,0,0,38,0
66,1,11,6,9,1,4,0,0,0,38,0
27,2,9,4,7,1,4,1,0,1980,38,0
28,5,9,2,10,0,4,1,0,0,38,0
51,2,10,2,11,0,4,1,0,1977,38,1
27,2,13,4,2,1,4,1,0,0,38,0
28,5,13,2,9,0,4,1,0,0,38,1
27,2,9,3,11,4,4,0,0,0,38,0
21,2,9,4,2,3,2,1,0,0,38,0
34,2,9,4,5,1,2,1,0,0,38,0
18,2,9,4,7,3,4,1,0,0,38,0
33,2,13,2,9,0,4,1,0,0,38,0
44,1,10,2,3,0,2,1,0,0,38,1
43,2,10,0,0,1,4,0,0,0,38,0
30,2,10,4,2,1,2,1,0,0,38,0
40,2,4,2,6,0,4,1,0,0,25,1
37,0,10,2,0,0,4,1,0,0,38,1
34,2,9,2,0,0,2,1,0,0,38,0
41,4,13,0,3,1,4,0,0,0,38,0
31,2,14,2,9,5,4,0,0,0,38,0
58,5,16,2,9,0,4,1,0,0,38,1
38,2,10,0,6,1,2,0,0,0,38,0
24,2,10,2,6,0,4,1,0,0,38,0
41,1,13,2,2,0,2,1,0,0,38,0
47,2,10,2,12,0,4,1,0,0,38,0
41,0,13,2,12,0,4,1,0,0,38,0
23,2,3,2,13,2,4,1,0,0,25,0
36,2,10,0,2,1,4,1,0,0,38,0
40,0,14,4,3,1,4,0,14084,0,38,1
35,2,14,2,9,2,4,1,7298,0,38,1
24,4,9,4,11,1,4,1,0,0,38,0
26,2,14,4,9,1,4,0,0,1876,38,0
51,2,13,2,3,0,4,1,0,0,38,1
42,1,10,4,9,1,4,0,0,1340,38,0
37,5,9,0,0,4,4,0,0,0,38,0
18,2,7,4,11,3,4,0,0,0,38,0
36,2,13,2,7,0,2,1,7298,0,38,1
35,2,9,0,2,1,4,1,0,0,38,0
58,3,9,2,11,5,4,0,15024,0,38,1
17,2,7,4,11,3,4,0,0,0,38,0
44,1,9,2,13,0,2,1,0,0,38,0
37,2,9,2,2,0,4,1,0,0,38,1
35,2,10,4,11,1,0,0,0,0,38,0
60,2,9,2,2,0,1,1,0,0,38,0
54,3,4,2,6,0,4,1,0,0,38,1
37,2,13,4,3,1,2,1,0,0,38,1
50,2,12,0,11,1,4,0,0,0,38,0
38,2,13,2,11,0,4,1,0,0,30,0
45,2,13,2,9,0,4,1,0,0,38,0
25,2,6,4,2,1,4,1,0,0,38,0
31,2,10,2,5,0,4,1,0,0,38,0
90,2,9,4,7,1,2,1,0,2206,38,0
54,2,9,2,0,0,2,1,0,0,38,0
53,1,1,4,6,1,4,0,0,0,38,0
18,2,9,4,11,3,4,0,0,0,38,0
66,4,9,2,4,0,4,1,1409,0,38,0
75,2,11,6,0,1,4,0,0,0,3,0
65,2,9,0,0,1,4,0,0,0,38,0
35,2,7,5,13,1,2,1,3674,0,38,0
41,2,9,0,11,4,2,0,0,0,38,0
25,2,10,4,0,1,4,1,0,0,38,0
33,2,10,0,2,2,3,0,0,0,38,0
28,2,15,4,9,1,4,1,0,0,38,1
59,5,9,2,7,0,4,1,0,0,38,0
40,5,10,4,0,1,4,0,0,0,38,0
41,2,13,2,3,0,4,1,0,0,19,1
38,1,14,2,3,0,4,1,0,0,38,1
23,2,9,4,13,3,4,1,0,0,38,0
40,2,13,2,9,0,4,1,0,0,38,1
41,4,9,2,7,5,4,0,0,0,38,0
24,5,12,2,10,0,4,1,0,0,38,0
38,2,10,0,2,1,4,1,0,1741,38,0
58,2,9,2,0,0,4,1,0,0,38,1
32,2,9,4,7,1,4,0,0,0,38,0
40,2,12,2,12,0,4,1,0,1977,38,1
41,2,15,2,9,5,4,0,0,0,38,1
42,2,13,2,0,5,2,0,0,0,38,0
59,1,6,6,7,4,2,0,0,0,38,0
19,1,10,4,0,3,4,1,0,0,38,0
58,2,10,4,13,1,4,1,0,0,38,0
42,4,9,2,4,0,1,1,0,0,0,1
20,2,9,4,7,3,4,0,0,0,38,0
32,2,9,5,7,1,4,0,0,0,38,0
45,2,11,6,3,1,4,0,0,0,38,0
50,2,4,0,2,1,4,1,0,0,38,0
36,2,13,0,9,3,4,0,0,0,38,0
45,2,9,2,11,0,4,1,0,0,38,0
17,2,7,4,7,3,4,1,0,0,38,0
59,2,10,2,11,0,4,1,4064,0,38,0
26,2,7,2,2,0,4,1,0,0,38,0
37,3,10,2,3,0,1,1,0,0,36,1
64,2,9,2,3,0,4,1,0,0,38,1
33,2,13,4,9,1,4,0,0,0,38,0
33,2,9,2,2,5,4,0,0,0,38,1
61,2,9,2,3,0,4,1,0,0,38,1
17,2,5,4,7,3,4,1,1055,0,38,0
50,4,14,2,4,0,4,1,2407,0,38,0
27,1,14,4,9,3,4,1,0,0,38,0
30,2,9,0,9,3,4,0,0,0,38,0
43,2,9,2,5,0,2,1,0,0,38,0
44,2,10,2,2,0,4,1,7298,0,38,1
35,2,10,4,3,1,4,0,0,0,38,0
25,2,10,4,12,3,4,0,0,0,38,0
24,2,10,2,6,5,4,0,7298,0,38,1
22,2,13,4,9,1,4,0,0,0,10,0
42,1,10,2,2,0,4,1,5178,0,38,1
34,2,12,0,11,4,2,0,0,0,38,0
60,2,13,0,9,1,4,0,0,0,38,0
21,2,9,4,5,3,4,1,0,0,38,0
57,0,14,2,11,0,4,1,15024,0,38,1
41,2,15,2,9,0,4,1,0,0,38,1
50,2,10,0,7,1,4,1,0,0,38,0
25,2,13,4,3,1,4,0,0,0,38,0
50,2,4,2,2,0,4,1,0,0,6,0
36,2,13,2,9,0,4,1,0,0,38,0
31,2,9,0,9,1,4,0,0,0,38,0
29,1,13,4,10,1,4,1,0,0,38,0
21,2,10,4,11,3,4,1,0,0,38,0
27,2,13,4,12,4,2,0,0,0,38,0
65,2,9,2,13,0,4,1,0,0,38,0
37,3,13,0,11,1,4,0,0,0,38,0
24,2,9,4,2,3,4,1,0,0,38,0
38,2,9,0,11,1,4,1,0,0,38,0
48,2,13,2,0,0,4,1,7688,0,38,1
21,2,10,4,7,1,1,0,0,0,38,0
31,2,9,2,13,0,4,1,0,0,38,1
55,2,9,2,11,0,4,1,4386,0,38,1
24,2,10,2,0,5,1,0,0,0,24,0
43,2,9,0,0,1,4,0,0,0,38,0
26,2,12,4,12,1,4,1,0,0,38,0
46,2,12,4,9,1,4,0,0,0,38,0
35,2,12,2,0,0,4,1,0,0,38,1
41,3,10,2,4,0,4,1,0,0,38,1
26,2,13,4,11,1,4,1,0,0,38,0
34,2,14,2,3,0,1,1,7298,0,35,1
36,4,13,0,9,1,2,0,0,0,38,1
22,2,10,4,11,3,4,1,0,0,38,0
24,2,10,4,6,1,4,1,0,0,38,0
77,4,10,2,11,0,4,1,0,0,38,0
22,2,3,2,6,2,4,0,0,0,25,0
29,2,10,4,12,1,4,0,0,0,38,0
62,2,9,6,7,1,4,0,0,0,38,0
39,4,9,2,3,0,4,1,0,0,38,0
43,2,10,2,2,0,4,1,0,1485,38,0
35,2,9,0,13,1,4,1,0,0,38,0
29,2,7,4,3,1,4,0,0,0,38,0
76,4,14,2,2,0,4,1,0,0,38,0
63,4,9,2,4,0,4,1,0,0,38,0
43,2,10,2,9,5,4,0,0,1887,38,1
58,4,9,2,5,0,4,1,0,0,38,0
66,2,9,4,13,1,4,1,2050,0,38,0
41,2,10,4,2,1,2,1,0,0,38,0
26,2,13,4,0,1,4,1,0,0,38,0
47,2,11,4,7,1,4,1,0,0,38,0
55,1,6,2,0,0,4,1,0,0,38,0
53,2,9,2,13,0,4,1,0,0,38,0
17,2,3,4,7,2,4,1,0,0,25,0
30,2,9,4,2,2,4,1,0,0,38,0
49,2,14,4,9,1,4,1,0,0,38,0
19,2,9,4,11,4,2,1,0,0,13,0
45,2,9,2,7,0,2,1,0,0,38,0
26,2,12,4,11,1,4,1,0,0,38,0
38,2,11,2,2,0,4,1,7298,0,38,1
36,5,9,2,10,0,4,1,7298,0,38,1
33,2,9,4,4,1,4,1,0,0,38,0
22,5,10,4,10,3,2,0,0,0,38,0
43,4,13,4,11,1,4,1,0,0,38,0
56,2,12,3,7,1,4,1,0,0,19,0
31,2,13,4,9,3,4,1,0,0,38,0
33,2,13,2,3,0,4,1,0,0,38,1
26,2,9,2,7,0,4,1,0,0,38,0
33,2,13,2,3,0,4,1,0,0,38,1
46,1,7,2,13,0,4,1,0,0,38,0
38,0,9,2,0,0,4,1,0,0,38,1
65,2,7,6,7,4,3,1,0,0,38,0
40,2,11,2,12,0,4,1,0,0,38,1
42,2,9,2,0,5,4,0,0,0,38,0
26,4,5,2,2,0,4,1,0,0,31,0
36,2,6,2,7,5,4,0,0,0,38,0
62,2,14,2,9,0,4,1,0,0,38,1
43,2,13,2,13,0,4,1,0,0,38,0
43,2,13,0,3,1,4,1,0,1564,38,1
22,2,9,3,11,1,4,1,0,0,38,0
28,2,9,2,2,0,4,1,0,0,38,0
56,4,10,2,11,0,4,1,0,0,38,0
22,2,12,4,11,1,4,0,0,0,38,0
57,2,13,0,3,1,4,0,0,0,38,1
39,2,9,0,11,4,4,0,0,0,38,0
26,0,10,4,0,4,4,0,0,0,38,0
17,2,7,4,7,3,4,1,0,0,38,0
40,5,11,2,6,0,4,1,0,0,38,1
45,2,9,2,6,0,2,1,0,0,38,0
44,2,9,4,2,1,2,1,0,0,38,0
20,1,10,4,0,3,4,0,0,0,38,0
33,2,9,2,2,5,4,0,0,0,38,0
23,2,10,4,11,1,4,1,0,0,38,0
46,4,14,0,3,1,4,1,0,0,38,0
38,2,9,2,11,0,4,1,0,0,38,0
54,2,9,0,13,1,4,1,0,0,38,0
46,2,3,0,2,1,4,0,0,2339,38,0
25,2,10,2,2,0,4,1,0,0,38,0
46,2,10,0,11,1,4,0,0,0,38,0
36,1,10,2,13,5,4,0,0,0,38,0
23,2,9,4,7,1,4,0,0,0,38,0
29,2,9,5,6,1,4,1,0,0,38,0
44,2,10,2,0,5,4,0,0,2415,38,1
19,2,10,4,0,3,4,0,0,0,38,0
19,2,9,4,7,2,4,0,0,0,38,0
35,2,9,2,7,5,4,0,0,0,38,1
27,2,13,4,2,1,4,1,0,0,38,0
46,4,12,5,2,1,4,1,0,0,38,0
34,2,9,4,7,1,4,0,0,0,38,0
44,2,10,2,12,0,4,1,0,0,38,0
45,2,10,0,5,4,4,0,0,0,38,0
25,2,13,2,3,0,4,1,0,0,38,1
52,3,13,2,3,0,4,1,0,0,38,1
20,2,10,4,5,3,4,1,0,0,38,0
28,2,10,4,7,1,4,0,0,0,38,0
50,5,13,2,10,0,4,1,0,0,38,1
34,2,11,0,12,1,4,0,0,0,38,0
28,2,4,2,5,0,3,1,0,2179,32,0
41,2,14,2,3,0,4,1,0,1977,38,1
28,2,9,2,0,0,4,1,0,0,38,0
46,4,9,2,2,0,4,1,0,0,38,0
32,2,10,2,3,0,4,1,0,0,38,0
41,1,10,0,7,1,2,0,0,0,38,0
24,2,9,4,5,4,2,0,0,0,38,0
33,2,10,0,3,4,4,0,0,0,38,0
46,2,16,2,3,0,4,1,15024,0,38,1
31,5,10,2,6,0,4,1,0,0,38,0
35,2,8,0,2,1,4,1,0,0,38,1
52,2,2,2,6,0,4,1,0,0,25,0
30,2,7,4,7,3,4,0,0,0,38,0
34,1,7,5,6,1,2,1,0,0,38,0
34,5,9,0,13,4,4,0,0,0,38,0
20,2,10,2,11,0,4,1,0,0,38,0
17,2,7,4,5,3,4,1,2176,0,38,0
32,5,13,2,3,5,4,0,0,0,38,1
29,2,9,0,4,1,4,1,0,0,38,0
33,2,6,4,2,4,4,0,0,0,38,0
25,2,9,2,13,0,4,1,0,0,38,0
36,0,14,4,9,1,4,1,0,1408,38,0
23,2,9,4,5,1,4,1,0,0,5,0
63,3,9,2,3,0,4,1,0,0,38,1
47,1,14,2,9,0,4,1,0,0,38,0
40,4,13,3,9,1,4,0,2174,0,38,0
30,2,12,2,7,5,4,0,0,0,38,1
27,2,10,4,2,3,1,1,0,1980,29,0
33,2,14,2,9,0,4,1,0,0,38,1
34,1,9,4,4,1,2,1,594,0,38,0
34,1,10,4,10,1,4,0,0,0,38,0
23,2,10,2,0,0,4,1,0,0,38,0
42,1,10,2,0,5,4,0,0,0,38,0
29,2,13,4,9,1,4,1,0,0,38,0
45,2,9,0,0,1,4,0,0,0,38,0
24,0,9,4,1,3,4,1,0,0,38,0
44,2,10,2,9,0,4,1,0,0,38,1
27,2,5,4,2,2,4,1,0,0,25,0
20,2,10,4,11,1,4,1,0,0,38,0
44,2,9,6,3,4,2,0,0,0,38,0
51,2,9,2,2,0,0,1,0,0,38,0
20,2,9,2,6,0,4,1,0,0,38,0
19,2,9,4,6,3,2,0,0,0,38,0
45,3,10,2,2,0,4,1,0,0,38,1
60,2,9,2,2,0,4,1,0,0,38,1
44,4,9,2,11,5,4,0,0,0,38,1
40,2,11,2,6,0,1,1,0,0,38,1
30,2,9,2,3,5,4,0,0,0,38,0
38,2,10,2,13,0,2,1,0,0,38,0
23,2,9,2,13,0,4,1,0,0,38,0
44,2,12,4,4,3,4,1,0,0,38,0
54,1,9,2,13,0,2,1,0,0,38,0
32,2,13,2,9,0,4,1,0,0,38,0
50,2,2,3,2,4,4,1,0,0,38,0
24,2,13,4,12,1,4,0,0,0,38,0
37,2,9,2,0,5,4,0,0,0,38,0
52,2,9,0,13,4,4,1,0,0,38,0
38,2,10,2,13,0,4,1,0,0,38,0
49,2,14,2,3,0,4,1,0,1977,38,1
30,2,13,2,12,5,4,0,0,0,38,1
60,2,10,4,9,4,4,1,0,0,38,1
35,2,9,4,2,1,4,1,0,0,38,0
30,2,9,4,13,1,4,1,0,0,38,0
67,2,11,0,7,1,4,0,0,0,38,0
46,2,13,4,2,1,4,0,0,0,38,0
17,2,5,4,7,1,4,1,0,0,38,0
22,2,10,4,5,3,4,1,0,0,38,0
27,2,6,4,7,1,4,1,0,0,38,0
23,2,9,4,7,4,4,0,0,0,38,0
33,2,12,2,2,0,4,1,0,0,31,0
43,4,10,2,2,0,4,1,0,0,38,0
28,5,13,4,9,1,4,1,0,0,38,0
41,2,9,3,2,4,4,0,0,0,38,0
25,2,10,3,0,3,2,0,0,0,38,0
59,1,9,2,13,0,4,1,0,0,38,0
45,1,13,0,9,4,4,0,0,0,38,0
38,2,13,2,11,0,4,1,15024,0,38,1
40,2,9,4,7,1,4,0,0,0,38,0
46,0,9,0,0,1,4,1,0,0,38,0
35,2,12,4,3,1,4,0,0,0,38,0
34,2,9,0,9,4,4,0,0,0,38,0
33,2,13,4,2,3,4,1,0,0,38,0
41,2,9,0,0,4,4,0,0,0,38,0
20,2,10,4,6,3,4,1,0,0,38,0
23,2,3,4,7,3,4,1,0,0,7,0
26,2,10,4,9,1,4,0,0,0,38,0
23,1,9,4,4,1,4,1,0,0,30,0
62,1,9,2,13,0,4,1,0,0,38,0
52,2,10,2,0,0,4,1,0,0,38,0
58,2,10,0,7,4,4,0,0,0,9,0
25,2,13,4,11,1,4,0,0,0,38,0
24,2,13,4,3,1,2,1,0,0,38,0
19,2,10,4,10,3,4,1,0,0,38,0
43,2,10,2,3,0,4,1,0,0,38,0
47,1,9,5,0,4,2,0,0,0,38,0
39,2,9,0,7,4,4,0,0,0,38,0
49,2,11,3,5,4,4,1,0,1380,38,0
32,2,11,4,2,1,4,1,0,0,38,0
34,2,10,2,9,0,4,1,0,0,38,1
28,2,9,0,2,1,4,1,0,0,38,0
25,2,10,4,0,1,0,0,0,0,38,0
34,2,13,2,9,0,4,1,0,0,38,1
38,3,13,2,3,0,4,1,15024,0,38,1
50,2,9,2,3,0,4,1,7688,0,38,1
24,1,10,0,5,1,2,1,0,0,38,0
37,1,10,2,12,0,4,1,0,0,38,1
44,2,10,0,6,4,4,1,0,0,38,1
28,2,10,2,11,5,4,0,0,0,38,0
42,2,13,2,3,0,4,1,0,0,38,1
74,2,10,0,0,1,4,0,0,0,38,0
38,4,9,2,2,0,4,1,0,0,38,0
44,4,14,2,9,0,4,1,0,0,38,0
44,2,7,0,6,4,3,0,0,0,32,0
26,2,9,4,6,1,4,1,0,0,38,0
36,2,9,2,7,0,2,1,0,0,38,0
41,2,12,2,3,5,4,0,0,0,38,1
67,2,15,2,9,0,4,1,20051,0,38,1
39,1,8,2,12,0,4,1,0,0,38,0
57,2,2,6,8,1,2,0,0,0,38,0
29,2,11,5,2,1,4,1,0,0,38,0
31,3,13,4,4,1,4,0,0,0,38,0
44,2,10,2,13,0,4,1,0,0,38,0
29,2,16,4,9,3,4,1,0,0,38,0
30,2,10,4,5,4,4,0,0,0,38,0
27,2,9,4,13,1,4,1,0,0,38,0
27,2,10,2,11,0,4,1,0,0,38,0
32,2,9,4,5,1,4,0,0,0,38,0
58,2,6,2,7,5,4,0,0,0,38,0
35,1,10,2,10,0,4,1,0,0,38,0
21,2,9,4,5,3,4,1,0,0,38,0
28,2,10,4,2,4,4,1,0,0,38,0
46,4,10,0,3,1,4,1,0,0,38,0
36,4,9,5,7,4,4,0,0,0,38,0
72,2,7,6,0,4,4,0,0,0,38,0
35,2,9,2,6,5,2,0,0,0,38,0
33,0,11,0,2,4,2,0,0,0,38,1
69,2,7,4,6,1,4,0,0,0,38,0
35,2,9,2,6,0,4,1,0,0,38,0
34,2,9,2,12,5,4,0,0,0,38,0
30,2,7,2,7,0,4,1,0,0,25,0
28,2,13,4,13,1,4,1,0,0,38,0
54,2,13,2,11,0,4,1,0,0,38,1
47,2,10,2,9,0,4,1,0,0,38,1
24,2,9,4,5,4,2,0,0,0,38,0
52,4,13,2,9,0,4,1,0,0,38,1
20,2,9,4,5,3,0,1,0,0,38,0
43,3,14,2,3,0,4,1,5013,0,38,0
45,2,4,5,7,4,4,0,0,0,25,0
29,4,9,5,2,1,4,1,0,0,38,0
47,2,14,0,3,4,4,1,0,0,38,0
24,2,9,4,2,3,4,1,0,0,38,0
51,2,9,2,9,0,4,1,0,0,38,0
17,2,7,4,11,3,4,1,0,0,38,0
37,2,11,2,2,0,4,1,0,1977,38,1
27,2,16,4,9,1,4,0,0,0,38,0
29,2,13,2,3,5,4,1,0,0,38,1
36,4,12,0,11,4,4,0,0,0,38,0
58,1,13,4,9,1,4,0,0,0,38,0
26,4,10,2,2,0,4,1,0,0,38,0
57,2,9,2,11,0,4,1,0,0,38,1
59,2,9,2,2,0,4,1,0,0,38,0
27,2,9,2,6,0,4,1,0,0,38,0
31,4,13,4,12,1,4,1,0,0,38,0
21,2,10,4,11,3,4,0,0,0,38,0
29,2,10,4,0,1,4,1,0,0,38,0
18,2,7,4,7,3,4,1,0,0,38,0
52,2,6,2,2,0,4,1,0,1887,38,1
57,3,13,0,9,1,4,1,0,0,38,0
60,2,4,4,13,1,4,1,0,0,38,1
31,2,13,2,9,0,4,1,7688,0,1,1
23,2,13,4,0,3,4,0,0,0,38,0
27,2,9,4,11,3,4,1,0,0,38,0
42,4,15,2,9,0,4,1,0,1902,38,1
25,2,10,4,12,1,4,1,2174,0,38,0
49,2,13,4,9,1,4,0,0,0,38,0
32,2,13,4,12,1,4,1,0,0,38,0
19,2,10,4,0,3,4,1,0,0,38,0
60,2,4,0,7,1,4,0,0,0,38,0
42,1,5,2,7,0,4,1,0,0,38,0
35,4,12,4,4,1,4,1,0,0,38,0
48,2,9,4,0,4,2,0,0,0,38,0
51,2,14,2,2,0,4,1,0,0,38,1
29,2,9,4,2,1,0,1,0,0,38,0
36,1,9,5,3,1,2,1,0,0,38,0
17,2,6,4,7,3,4,0,0,0,38,0
52,2,14,0,9,1,4,0,6849,0,38,0
24,2,9,4,2,1,4,1,0,0,38,0
24,2,9,2,5,0,4,1,0,0,38,0
26,1,13,4,9,3,4,1,1055,0,38,0
27,2,13,4,7,3,4,0,0,0,38,0
39,2,9,4,5,3,4,1,0,0,38,0
30,2,9,2,13,0,2,1,0,0,38,0
50,4,9,2,3,0,4,1,0,0,38,0
52,3,13,2,11,0,4,1,0,0,38,0
46,2,15,2,9,0,4,1,15024,0,38,1
23,2,13,4,11,3,4,0,0,0,38,0
45,2,7,6,7,1,2,0,0,0,38,0
65,2,5,6,8,4,2,0,0,0,38,0
29,2,11,2,13,0,4,1,0,0,38,0
47,2,5,3,5,4,4,1,0,0,7,0
30,2,9,4,4,3,2,1,0,0,38,0
34,2,9,2,11,0,4,1,0,0,38,1
38,4,9,2,11,0,4,1,0,0,38,0
33,2,10,2,3,0,4,1,0,0,38,1
49,2,13,2,11,0,4,1,0,0,38,1
